Record Id,Credit Risk,Installment rate_transformed,Residence Tenure_transformed,Existing credit_transformed,Dependents_transformed,Duration_transformed,Credit amt_transformed,Age_transformed,Current Ac status,SavingAc/Bonds,Emp Tenure,Debtors/Guarantors,Housing,Job,Telephone,Foreign Worker,credit_history_transformed,Status & Sex_female : divorce/seperated/married,Status & Sex_male : divorce/seperated,Status & Sex_male:married/widowed,Status & Sex_male:single,Property owned_building society savings agreement/ life insurance,Property owned_car or other,Property owned_real estate,Property owned_unknown / no property,Purpose_business,Purpose_car(new),Purpose_car(used),Purpose_domestic appliance,Purpose_education,Purpose_furniture/equipment,Purpose_others,Purpose_radio/tv,Purpose_repairs,Purpose_retraining,Other Installemnt plans_bank,Other Installemnt plans_none,Other Installemnt plans_stores
468,1,3,3,2.000000,2,2.314888,1.560549,-0.311662,0.000000,0.000000,4.000000,0.000000,1.000000,2.000000,"none","yes","0.000000",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
469,1,2,2,2.000000,1,1.038127,-0.170687,-0.844885,0.000000,1.000000,2.000000,0.000000,1.000000,2.000000,"yes","yes","0.000000",1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
470,1,3,3,2.000000,1,0.272070,0.570332,-0.045051,0.000000,1.000000,3.000000,0.000000,1.000000,1.000000,"yes","yes","0.000000",0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
471,2,3,2,1.000000,1,0.272070,-0.043765,-1.200367,2.000000,2.000000,1.000000,0.000000,0.000000,2.000000,"yes","yes","2.000000",0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
472,2,4,4,1.000000,1,-1.260044,-1.066874,-1.111496,1.000000,1.000000,1.000000,0.000000,1.000000,2.000000,"none","yes","2.000000",1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
473,2,4,3,1.000000,1,-1.004692,-0.987161,-0.667144,1.000000,1.000000,2.000000,0.000000,1.000000,1.000000,"none","yes","2.000000",0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
474,1,4,4,1.000000,2,-1.260044,-0.761180,0.043819,0.000000,0.000000,0.000000,0.000000,1.000000,3.000000,"yes","yes","2.000000",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
475,2,4,2,1.000000,1,-0.238635,-0.758471,-0.222792,2.000000,1.000000,2.000000,0.000000,1.000000,2.000000,"none","yes","1.000000",0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
476,2,1,4,1.000000,1,-0.238635,-0.035252,-0.844885,1.000000,1.000000,1.000000,0.000000,0.000000,2.000000,"none","yes","4.000000",1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
477,1,4,4,1.000000,1,1.548831,-0.246143,-1.022626,0.000000,3.000000,2.000000,0.000000,1.000000,2.000000,"none","yes","2.000000",0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
478,1,4,2,1.000000,1,0.272070,0.753361,-0.933755,3.000000,1.000000,3.000000,0.000000,1.000000,2.000000,"none","yes","2.000000",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
479,1,3,4,1.000000,1,-0.749340,-0.838957,0.310431,2.000000,2.000000,3.000000,0.000000,1.000000,1.000000,"none","yes","2.000000",0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
480,1,4,4,2.000000,2,-0.493987,-0.668310,0.754783,1.000000,1.000000,4.000000,0.000000,1.000000,2.000000,"yes","yes","1.000000",0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
481,1,1,1,1.000000,1,-0.749340,0.142360,-1.111496,2.000000,1.000000,2.000000,0.000000,1.000000,1.000000,"none","yes","1.000000",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
482,1,4,1,1.000000,1,0.272070,-0.775497,-0.844885,2.000000,1.000000,1.000000,0.000000,1.000000,2.000000,"none","yes","2.000000",0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
483,1,4,4,2.000000,1,0.782774,0.161321,1.910099,1.000000,4.000000,4.000000,0.000000,0.000000,2.000000,"yes","yes","2.000000",1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
484,1,3,2,2.000000,1,-0.493987,-0.868753,-0.489403,0.000000,4.000000,3.000000,0.000000,1.000000,2.000000,"none","yes","0.000000",1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
485,1,4,4,1.000000,1,-0.749340,-0.790201,0.754783,0.000000,3.000000,2.000000,0.000000,1.000000,2.000000,"yes","yes","1.000000",0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
486,2,4,4,1.000000,1,-1.260044,-0.772401,1.021394,2.000000,1.000000,0.000000,0.000000,1.000000,3.000000,"yes","yes","0.000000",0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
487,1,2,4,1.000000,1,-0.749340,-0.049570,1.465746,0.000000,1.000000,2.000000,0.000000,1.000000,2.000000,"yes","yes","2.000000",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
488,1,4,4,1.000000,1,0.272070,0.213560,2.354451,0.000000,1.000000,4.000000,1.000000,2.000000,2.000000,"yes","yes","2.000000",1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
489,1,3,2,1.000000,1,-0.919575,-0.691528,-0.045051,0.000000,2.000000,2.000000,0.000000,0.000000,1.000000,"none","no","2.000000",0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
490,1,2,3,1.000000,1,-1.260044,0.121077,-0.844885,0.000000,1.000000,2.000000,2.000000,0.000000,2.000000,"none","yes","2.000000",0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
491,1,2,2,2.000000,1,-0.749340,-0.491859,-0.844885,0.000000,1.000000,4.000000,0.000000,1.000000,2.000000,"none","yes","1.000000",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
492,2,2,4,2.000000,1,0.527422,1.978460,0.577042,2.000000,1.000000,4.000000,0.000000,2.000000,3.000000,"yes","yes","4.000000",1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
493,1,1,1,2.000000,1,-1.260044,-0.761567,-0.756014,0.000000,2.000000,2.000000,0.000000,1.000000,2.000000,"none","yes","1.000000",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
494,1,4,4,1.000000,1,-1.260044,-1.097830,0.221560,2.000000,0.000000,4.000000,0.000000,1.000000,2.000000,"none","yes","2.000000",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
495,1,3,2,2.000000,2,-0.749340,-0.419112,0.310431,1.000000,1.000000,2.000000,0.000000,0.000000,1.000000,"none","no","1.000000",0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
496,2,2,4,1.000000,1,0.272070,-0.080913,-1.378108,1.000000,0.000000,2.000000,0.000000,1.000000,2.000000,"none","yes","2.000000",0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
497,2,4,1,1.000000,1,1.293479,2.255520,-0.578274,2.000000,2.000000,1.000000,1.000000,0.000000,3.000000,"yes","yes","2.000000",0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
498,1,4,3,2.000000,1,0.272070,-0.626906,0.399301,0.000000,1.000000,3.000000,0.000000,1.000000,2.000000,"none","yes","1.000000",0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
499,1,4,2,1.000000,1,-0.238635,-0.736801,-0.311662,2.000000,1.000000,4.000000,2.000000,1.000000,1.000000,"none","yes","2.000000",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
500,1,2,4,2.000000,2,-1.260044,-0.728288,-0.667144,3.000000,2.000000,4.000000,0.000000,1.000000,2.000000,"yes","yes","1.000000",0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
501,2,4,1,1.000000,1,0.272070,-0.031770,-0.756014,1.000000,1.000000,1.000000,0.000000,1.000000,2.000000,"none","yes","2.000000",1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
502,1,2,4,1.000000,2,1.293479,0.885313,0.577042,1.000000,1.000000,4.000000,0.000000,2.000000,2.000000,"none","yes","2.000000",0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
503,1,2,4,1.000000,1,-1.004692,-0.804519,1.199135,3.000000,2.000000,4.000000,0.000000,1.000000,2.000000,"none","yes","2.000000",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
504,2,4,4,2.000000,2,0.272070,-0.769693,0.221560,2.000000,2.000000,1.000000,0.000000,1.000000,2.000000,"none","yes","1.000000",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
505,2,4,4,1.000000,1,0.272070,-0.773175,-1.022626,1.000000,1.000000,1.000000,0.000000,0.000000,2.000000,"none","yes","2.000000",1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
506,2,4,4,1.000000,1,-0.919575,-0.733706,-0.756014,0.000000,0.000000,2.000000,2.000000,1.000000,1.000000,"none","yes","2.000000",0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
507,1,2,2,1.000000,1,-0.493987,-0.327016,0.043819,3.000000,3.000000,2.000000,0.000000,1.000000,2.000000,"yes","yes","1.000000",0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
508,2,1,2,1.000000,2,-0.493987,1.410411,-0.133921,2.000000,2.000000,0.000000,0.000000,1.000000,3.000000,"yes","yes","3.000000",0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
509,1,4,2,1.000000,1,0.272070,-0.693462,-0.667144,0.000000,1.000000,2.000000,0.000000,1.000000,2.000000,"none","yes","2.000000",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
510,1,4,2,1.000000,1,1.548831,2.082938,0.843653,0.000000,2.000000,4.000000,0.000000,1.000000,3.000000,"yes","yes","2.000000",0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
511,2,4,2,1.000000,1,-0.749340,-0.946531,-0.844885,1.000000,1.000000,3.000000,0.000000,1.000000,2.000000,"none","yes","2.000000",0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
512,1,2,2,1.000000,1,1.293479,0.573041,-0.311662,0.000000,1.000000,2.000000,0.000000,2.000000,3.000000,"yes","yes","2.000000",0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
513,1,2,4,1.000000,1,-0.493987,-0.200482,-0.844885,3.000000,1.000000,3.000000,0.000000,0.000000,2.000000,"yes","yes","2.000000",0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
514,1,4,4,2.000000,1,-0.749340,-1.013861,-1.378108,2.000000,1.000000,2.000000,1.000000,0.000000,2.000000,"none","yes","0.000000",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
515,1,4,1,1.000000,1,0.272070,-0.367647,1.643487,0.000000,0.000000,1.000000,0.000000,1.000000,2.000000,"none","yes","2.000000",0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
516,1,4,3,2.000000,1,-1.260044,-1.004574,0.132690,1.000000,1.000000,3.000000,0.000000,1.000000,2.000000,"none","no","1.000000",1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
517,1,2,4,1.000000,2,-1.260044,-0.713584,0.399301,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000,"none","no","1.000000",0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
518,2,2,4,2.000000,1,1.293479,1.517597,-1.111496,0.000000,1.000000,1.000000,0.000000,0.000000,2.000000,"yes","yes","1.000000",1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
519,1,3,2,1.000000,1,-1.260044,-0.774723,0.665913,1.000000,2.000000,4.000000,0.000000,1.000000,2.000000,"yes","yes","2.000000",0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
520,1,4,4,2.000000,1,-1.260044,-0.969361,0.043819,0.000000,0.000000,4.000000,0.000000,2.000000,2.000000,"none","yes","1.000000",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
521,1,3,4,2.000000,1,0.272070,0.890730,0.754783,0.000000,1.000000,4.000000,0.000000,2.000000,2.000000,"none","yes","1.000000",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
522,2,2,2,1.000000,1,-0.238635,-0.005844,-1.022626,1.000000,1.000000,2.000000,0.000000,1.000000,2.000000,"none","yes","2.000000",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
523,2,3,4,2.000000,2,2.314888,1.514501,1.554617,1.000000,1.000000,2.000000,0.000000,2.000000,2.000000,"none","yes","4.000000",0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
524,1,3,4,1.000000,1,0.272070,0.109469,-1.111496,0.000000,2.000000,3.000000,0.000000,1.000000,2.000000,"none","yes","2.000000",1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
525,1,4,4,1.000000,2,-0.238635,-0.809549,-0.844885,2.000000,1.000000,2.000000,2.000000,1.000000,1.000000,"none","yes","2.000000",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
526,1,2,3,2.000000,1,0.442304,1.842252,-0.489403,2.000000,1.000000,1.000000,0.000000,1.000000,2.000000,"none","yes","2.000000",0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
527,1,4,3,1.000000,1,-0.493987,-0.647415,-0.400533,0.000000,2.000000,2.000000,0.000000,1.000000,2.000000,"none","yes","1.000000",1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
528,1,2,1,2.000000,2,-1.430279,-0.658637,0.577042,0.000000,1.000000,3.000000,0.000000,1.000000,1.000000,"none","yes","1.000000",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
529,2,4,4,1.000000,1,1.293479,-0.349460,-0.400533,1.000000,1.000000,2.000000,0.000000,0.000000,2.000000,"none","yes","2.000000",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
530,1,3,4,1.000000,2,-1.260044,-0.984066,0.488172,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000,"yes","yes","2.000000",0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
531,1,3,1,2.000000,2,1.293479,-0.360681,-0.311662,2.000000,1.000000,3.000000,0.000000,1.000000,2.000000,"none","yes","2.000000",0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
532,2,2,4,2.000000,1,-0.493987,-0.222152,-0.667144,2.000000,2.000000,2.000000,0.000000,0.000000,2.000000,"yes","yes","2.000000",1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
533,1,4,4,1.000000,1,-0.749340,-0.658637,0.488172,0.000000,1.000000,2.000000,0.000000,0.000000,2.000000,"none","yes","0.000000",0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
534,1,4,3,1.000000,1,0.272070,-0.732932,-0.844885,0.000000,2.000000,3.000000,0.000000,1.000000,2.000000,"yes","yes","2.000000",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
535,1,4,2,2.000000,1,0.272070,-0.038735,-0.933755,0.000000,0.000000,1.000000,0.000000,1.000000,2.000000,"none","yes","2.000000",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
536,2,2,1,1.000000,1,0.016717,-0.342881,-0.222792,3.000000,1.000000,1.000000,0.000000,0.000000,2.000000,"none","yes","1.000000",0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
537,1,4,3,1.000000,1,-1.260044,-0.708554,2.899465,1.000000,0.000000,0.000000,0.000000,1.000000,3.000000,"yes","yes","2.000000",1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
538,1,3,4,1.000000,1,-0.238635,0.157451,0.132690,2.000000,1.000000,4.000000,0.000000,1.000000,2.000000,"yes","yes","1.000000",1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
539,2,4,4,1.000000,1,2.314888,1.763700,0.577042,1.000000,1.000000,4.000000,0.000000,2.000000,3.000000,"none","yes","2.000000",0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
540,1,1,1,1.000000,1,-0.238635,-0.060404,0.843653,3.000000,1.000000,1.000000,0.000000,1.000000,1.000000,"none","yes","2.000000",1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
541,2,1,1,1.000000,1,-0.749340,-0.646641,-1.111496,2.000000,1.000000,1.000000,0.000000,0.000000,2.000000,"none","yes","2.000000",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
542,1,4,4,2.000000,1,0.272070,-0.453937,2.176710,0.000000,1.000000,4.000000,0.000000,2.000000,2.000000,"yes","yes","0.000000",0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
543,2,4,4,1.000000,1,0.782774,1.216933,-0.400533,1.000000,0.000000,4.000000,0.000000,1.000000,2.000000,"none","yes","2.000000",0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
544,2,2,1,1.000000,2,-0.238635,-0.131991,-0.133921,3.000000,1.000000,2.000000,0.000000,1.000000,1.000000,"none","yes","2.000000",0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
545,1,4,4,2.000000,1,-0.749340,-0.754601,2.265580,0.000000,1.000000,4.000000,0.000000,1.000000,1.000000,"none","yes","1.000000",0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
546,2,4,2,2.000000,2,0.272070,-0.724419,0.665913,1.000000,1.000000,0.000000,0.000000,2.000000,2.000000,"none","yes","0.000000",0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
547,1,4,4,1.000000,1,0.272070,-0.457807,0.132690,0.000000,1.000000,2.000000,0.000000,1.000000,2.000000,"yes","yes","1.000000",1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
548,1,3,1,1.000000,2,0.272070,-0.639676,-0.311662,0.000000,1.000000,3.000000,0.000000,1.000000,2.000000,"none","yes","2.000000",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
549,2,4,4,1.000000,1,-0.749340,-0.997996,-1.022626,1.000000,1.000000,2.000000,0.000000,1.000000,1.000000,"none","yes","3.000000",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
550,1,2,1,2.000000,1,2.314888,2.187416,-0.045051,0.000000,0.000000,3.000000,0.000000,2.000000,2.000000,"yes","yes","1.000000",0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
551,1,4,4,2.000000,1,-0.749340,-0.854823,-1.111496,0.000000,0.000000,3.000000,0.000000,1.000000,2.000000,"none","yes","1.000000",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
552,1,2,4,1.000000,2,-1.260044,-0.563059,0.843653,0.000000,3.000000,4.000000,0.000000,1.000000,1.000000,"none","yes","3.000000",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
553,2,1,1,2.000000,1,2.314888,1.468067,-0.133921,1.000000,1.000000,3.000000,2.000000,1.000000,2.000000,"yes","yes","2.000000",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
554,1,4,1,1.000000,1,-0.749340,-0.468255,-0.756014,2.000000,2.000000,1.000000,0.000000,1.000000,2.000000,"none","yes","1.000000",0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
555,1,4,4,2.000000,1,-1.004692,-0.776271,2.798803,2.000000,1.000000,3.000000,0.000000,1.000000,3.000000,"yes","yes","2.000000",1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
556,2,2,1,1.000000,1,-0.749340,-0.725193,-1.200367,2.000000,1.000000,1.000000,0.000000,1.000000,2.000000,"none","yes","2.000000",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
557,2,3,3,2.000000,1,-0.238635,-0.358747,-0.667144,2.000000,2.000000,1.000000,0.000000,1.000000,2.000000,"none","yes","4.000000",1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
558,2,1,4,2.000000,1,0.016717,0.695705,-0.578274,0.000000,0.000000,2.000000,0.000000,1.000000,2.000000,"yes","yes","4.000000",1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
559,2,3,4,1.000000,1,0.272070,0.134234,-0.756014,1.000000,1.000000,3.000000,0.000000,1.000000,2.000000,"none","yes","3.000000",0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
560,2,2,2,2.000000,1,-0.238635,-0.494181,-0.400533,2.000000,1.000000,1.000000,0.000000,1.000000,1.000000,"none","yes","1.000000",0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
561,1,4,4,1.000000,2,0.272070,-0.093296,1.199135,1.000000,0.000000,4.000000,0.000000,2.000000,2.000000,"yes","yes","2.000000",0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
562,2,4,4,1.000000,1,0.272070,-0.641998,-1.022626,1.000000,1.000000,3.000000,2.000000,0.000000,1.000000,"none","yes","3.000000",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
563,1,2,1,1.000000,1,-1.260044,-0.975939,-0.578274,3.000000,1.000000,1.000000,0.000000,1.000000,2.000000,"none","yes","0.000000",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
564,2,1,4,1.000000,1,1.293479,3.080910,0.132690,2.000000,0.000000,2.000000,0.000000,2.000000,2.000000,"yes","yes","2.000000",0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
565,1,4,2,2.000000,1,0.272070,0.583101,0.132690,2.000000,0.000000,2.000000,0.000000,1.000000,3.000000,"yes","yes","0.000000",0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
566,1,3,2,2.000000,1,0.272070,-0.639289,-1.111496,2.000000,2.000000,3.000000,0.000000,0.000000,2.000000,"yes","yes","0.000000",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
567,2,2,3,1.000000,1,-0.749340,-0.709328,0.043819,1.000000,1.000000,3.000000,0.000000,1.000000,2.000000,"none","yes","2.000000",0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
568,1,2,2,1.000000,1,0.272070,-0.242660,-0.133921,0.000000,4.000000,4.000000,0.000000,1.000000,2.000000,"none","yes","1.000000",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
569,1,4,1,2.000000,2,2.314888,0.299463,0.488172,2.000000,0.000000,3.000000,0.000000,1.000000,2.000000,"yes","yes","2.000000",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
570,2,3,2,1.000000,1,2.314888,1.374811,-0.400533,1.000000,1.000000,2.000000,0.000000,1.000000,2.000000,"yes","yes","2.000000",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
571,2,4,4,1.000000,1,0.272070,0.011182,-1.111496,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,"yes","yes","2.000000",1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
572,1,3,2,1.000000,1,0.782774,1.063699,0.221560,0.000000,1.000000,3.000000,1.000000,1.000000,2.000000,"none","yes","1.000000",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
573,1,2,4,1.000000,1,0.272070,0.862096,-0.844885,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,"yes","yes","2.000000",1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
574,1,4,4,1.000000,1,-0.493987,-0.928344,-1.200367,1.000000,1.000000,2.000000,0.000000,1.000000,1.000000,"none","yes","2.000000",1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
575,1,4,4,2.000000,1,-1.004692,-0.821545,-0.756014,2.000000,1.000000,4.000000,0.000000,1.000000,1.000000,"none","yes","2.000000",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
576,1,2,3,2.000000,1,-0.493987,-0.161400,-1.022626,0.000000,1.000000,3.000000,1.000000,1.000000,2.000000,"none","yes","1.000000",1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
577,1,2,1,1.000000,1,-0.749340,-0.106452,-0.756014,2.000000,1.000000,3.000000,0.000000,1.000000,2.000000,"none","yes","2.000000",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
578,1,3,2,2.000000,1,0.272070,-0.494568,-0.222792,0.000000,0.000000,2.000000,0.000000,1.000000,2.000000,"yes","yes","1.000000",1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
579,2,4,4,2.000000,1,1.293479,-0.149017,-0.756014,2.000000,1.000000,1.000000,0.000000,1.000000,2.000000,"none","yes","1.000000",0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
580,1,4,3,2.000000,1,0.272070,-0.877653,-0.756014,0.000000,1.000000,1.000000,0.000000,1.000000,1.000000,"none","yes","2.000000",0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
581,2,3,3,2.000000,1,-0.238635,-0.831605,-0.489403,2.000000,1.000000,4.000000,2.000000,1.000000,2.000000,"none","yes","1.000000",0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
582,1,1,3,2.000000,2,-0.749340,-0.031383,1.199135,2.000000,1.000000,1.000000,0.000000,1.000000,1.000000,"none","yes","1.000000",0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
583,1,4,2,1.000000,1,-1.004692,-0.703136,-0.844885,0.000000,1.000000,2.000000,0.000000,0.000000,2.000000,"none","yes","2.000000",1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
584,2,4,1,1.000000,1,1.293479,-0.317729,-0.222792,2.000000,1.000000,1.000000,0.000000,0.000000,1.000000,"none","yes","2.000000",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
585,1,4,4,1.000000,1,-0.749340,-0.414855,1.465746,0.000000,0.000000,4.000000,0.000000,2.000000,3.000000,"yes","yes","2.000000",1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
